Source;Target;Weight 
@uniopagesos;@ugtcatalunya;12
@ccoocatalunya;@ugtcatalunya;22
@icveuia;@cupnacional;43
@podem_;@bcnencomu;13
@naciodigital;@jaumecollboni;12
@carlesjulbe;@ercbcn;25
@15mlliure;@cupbarcelona;22
@ercbcn;@malonsoiz;12
@rmnahar;@malonsoiz;11
@dv_martinez;@;18
@carmenceldran;@adacolau;116
@diariara;@ercbcn;13
@jscsantandreu;@jaumecollboni;18
@imoraleda;@pscbarcelona;33
@pscsantandreu;@pscbarcelona;10
@ramncasares;@_inakilopez_;17
@_inakilopez_;@adacolau;251
@albert_rivera;@lugaricano;13
@niveltrestres;@adacolau;19
@ercbcn;@avancemcat;108
@t_capdevila;@jpuigcorbe;43
@jpuigcorbe;@movesquerres;48
@montseges;@pedrosanchezsg;16
@montseges;@psoe;24
@pedrosanchezsg;@psoe;18
@pedrosanchezsg;@jaumecollboni;20
@pedrosanchezsg;@pscbarcelona;12
@carnecrudaradio;@fanetin;16
@fanetin;@adacolau;103
@fanetin;@manuelacarmena;95
@immamartin;@pphortaguinardo;10
@immamartin;@lolanuria;24
@pphortaguinardo;@lolanuria;11
@lolanuria;@albertofdezxbcn;50
@icveuia;@ernesturtasun;11
@icveuia;@acolom_;11
@ernesturtasun;@acolom_;12
@pscpolmunicip;@jaumecollboni;29
@santidemajo;@xaviertrias;149
@gemmasendra;@movesquerres;97
@borja_arriaga;@barcelona_cat;19
@borja_arriaga;@xavie;16
@barcelona_cat;@xavie;16
@podemosbp;@marcbertomeu;34
@podemosbp;@podemossanitat;37
@marcbertomeu;@podemossanitat;42
@podem_bcn;@podemossanitat;80
@carlesdomingo;@xaviertrias;11
@municipalsbcn;@ppbarcelona_;12
@barcelona_cat;@xaviertrias;82
@cristina_sc81;@jaumecollboni;38
@cristina_sc81;@pscbarcelona;16
@cristina_sc81;@carmenandres_;16
@bcn_mobilitat;@xaviertrias;52
@movesq_bcn;@alfredbosch;43
@movesq_bcn;@jpuigcorbe;14
@jpuigcorbe;@montsebenedi;36
@marccastells;@xaviertrias;28
@xaviertrias;@ujbcnciutat;11
@ramontremosa;@xaviertrias;103
@ramontremosa;@jrcasals;13
@ramontremosa;@anna_erra;13
@ramontremosa;@lluis_soler;13
@ramontremosa;@miquelbuch;13
@ramontremosa;@neuslloveras;13
@ramontremosa;@antonipostius;13
@xaviertrias;@jrcasals;14
@xaviertrias;@anna_erra;36
@xaviertrias;@lluis_soler;14
@xaviertrias;@miquelbuch;14
@xaviertrias;@neuslloveras;14
@xaviertrias;@antonipostius;14
@jrcasals;@anna_erra;14
@jrcasals;@lluis_soler;14
@jrcasals;@miquelbuch;14
@jrcasals;@neuslloveras;14
@jrcasals;@antonipostius;14
@anna_erra;@lluis_soler;14
@anna_erra;@miquelbuch;14
@anna_erra;@neuslloveras;14
@anna_erra;@antonipostius;14
@lluis_soler;@miquelbuch;14
@lluis_soler;@neuslloveras;14
@lluis_soler;@antonipostius;14
@miquelbuch;@neuslloveras;14
@miquelbuch;@antonipostius;14
@neuslloveras;@antonipostius;14
@directe;@carinamejias;39
@jaumecollboni;@santidemajo;29
@podem_cat;@15mlliure;11
@15mlliure;@fparlament;20
@directe;@xaviertrias;28
@juanletux;@gaab75;15
@juanletux;@xaviertrias;17
@francescabad;@xaviertrias;29
@gemmagaldon;@adacolau;16
@iolacc;@pscbarcelona;13
@nuriapey;@jaumecollboni;23
@nuriapey;@pscbarcelona;13
@masolerneira;@jaumecollboni;44
@masolerneira;@pscbarcelona;11
@enricfv;@pscbarcelona;25
@rblasi;@bcn_comerc;16
@rblasi;@bcn_eixample;34
@xaviertrias;@bcn_comerc;35
@bcn_comerc;@bcn_eixample;17
@wertyalord1;@sumate_asoc;16
@wertyalord1;@gabrielrufian;16
@wertyalord1;@xaviertrias;18
@sumate_asoc;@gabrielrufian;23
@sumate_asoc;@xaviertrias;18
@gabrielrufian;@xaviertrias;20
@jaumeasens;@15mlliure;23
@alb_dominguez;@jaumecollboni;15
@csvalencia_c;@fginer;16
@csvalencia_c;@begonavillacis;16
@csvalencia_c;@carolinapunset;16
@csvalencia_c;@carinamejias;17
@cscvalenciana;@carolinapunset;23
@cscvalenciana;@carinamejias;17
@aranchagoca;@jaumecollboni;28
@llopebre;@catdiuprou;51
@catdiuprou;@ierrejon;11
@catdiuprou;@ahorapodemos;10
@ierrejon;@podem_bcn;71
@jaumeasens;@galapita;14
@bcnencomu;@cupbarcelona;56
@bcn_ajuntament;@cupbarcelona;28
@eloibadia;@adacolau;12
@stantoniencomu;@podem_psisa;12
@xaviergonzalbez;@adacolau;29
@lesjerc;@alfredbosch;31
@luismita;@wertyalord1;14
@luismita;@sumate_asoc;15
@luismita;@gabrielrufian;15
@luismita;@xaviertrias;18
@bcnencomu9b;@adacolau;117
@bcnencomu9b;@g_pisarello;48
@bcnencomu9b;@janetsanz;60
@bcnencomu9b;@carolainrc;59
@adacolau;@carolainrc;114
@g_pisarello;@carolainrc;100
@janetsanz;@carolainrc;118
@seleniumsm;@eduardoindadice;34
@seleniumsm;@mathieumarl;34
@seleniumsm;@adacolau;34
@xavicarro;@xaviertrias;11
@xavicarro;@juanletux;13
@pscgracia;@sanchezcastejon;16
@pscgracia;@carmenandres_;17
@ciddavid;@janetsanz;15
@csprofesionales;@carinamejias;14
@teresaforcadesf;@xaviertrias;11
@15mlliure;@podem_bcn;14
@ape_cat;@santimdx5;11
@pah_bcn;@santimdx5;27
@adacolau;@santimdx5;10
@davictuscat;@adacolau;171
@jcanadellb;@davictuscat;54
@jcanadellb;@moragasanti;51
@jcanadellb;@jpuigcorbe;57
@jcanadellb;@ccatalanegocis;51
@jcanadellb;@alb_macviv;57
@davictuscat;@moragasanti;52
@davictuscat;@laksmiz;51
@davictuscat;@tonialba;53
@davictuscat;@jpuigcorbe;55
@davictuscat;@ccatalanegocis;51
@davictuscat;@alb_macviv;52
@adacolau;@moragasanti;55
@adacolau;@jpuigcorbe;82
@adacolau;@ccatalanegocis;54
@adacolau;@alb_macviv;59
@moragasanti;@laksmiz;54
@moragasanti;@tonialba;55
@moragasanti;@jpuigcorbe;54
@moragasanti;@ccatalanegocis;54
@moragasanti;@alb_macviv;51
@laksmiz;@jpuigcorbe;53
@laksmiz;@ccatalanegocis;53
@laksmiz;@alb_macviv;50
@tonialba;@jpuigcorbe;71
@tonialba;@ccatalanegocis;54
@tonialba;@alb_macviv;52
@jpuigcorbe;@ccatalanegocis;54
@jpuigcorbe;@alb_macviv;57
@ccatalanegocis;@alb_macviv;51
@arapolitica;@xaviertrias;15
@isagiralt;@bcnencomu;17
@btvnoticies;@alfredbosch;43
@anbonasort;@xaviertrias;19
@ercbcn;@assemblea;17
@jpuigcorbe;@assemblea;10
@t_capdevila;@assemblea;11
@cupbarcelona;@mrovira;21
@zaidamuxim;@adacolau;24
@zaidamuxim;@bcnencomu;40
@netatoneta;@jaumecollboni;10
@erc_eixample;@jpuigcorbe;13
@erc_eixample;@carmeforcadell;13
@jpuigcorbe;@carmeforcadell;14
@t_capdevila;@carmeforcadell;14
@mrovira;@esberla_ajs;12
@aramateix;@iescorihuela;10
@fr_andreoli;@adacolau;20
@podemossab;@bcnencomu;13
@podemossab;@somgramenet;13
@podemossab;@guanyembdn;13
@podemossab;@santadriaencomu;13
@bcnencomu;@somgramenet;14
@bcnencomu;@santadriaencomu;24
@somgramenet;@guanyembdn;26
@somgramenet;@santadriaencomu;14
@guanyembdn;@santadriaencomu;14
@jgarganteclosa;@xaviertrias;38
@el_diagonal;@bcnencomu;21
@egel71;@adacolau;164
@rmnahar;@ercsantsmon;28
@rmnahar;@esquerra_erc;14
@immigracio_erc;@ercsantsmon;28
@immigracio_erc;@esquerra_erc;16
@ercsantsmon;@esquerra_erc;19
@ercsantsmon;@alfredbosch;51
@luisfergegea;@carmenandres_;25
@ppbarcelona_;@manureyeslopez;12
@sergiussc;@tv3cat;13
@sergiussc;@bcnencomu;13
@sergiussc;@adacolau;14
@sergiussc;@324cat;13
@sergiussc;@iniciativabcn;13
@sergiussc;@bcn_aj;12
@tv3cat;@324cat;38
@tv3cat;@iniciativabcn;27
@tv3cat;@bcn_aj;12
@bcnencomu;@324cat;44
@bcnencomu;@bcn_aj;12
@adacolau;@324cat;49
@adacolau;@bcn_aj;12
@324cat;@iniciativabcn;15
@324cat;@bcn_aj;12
@iniciativabcn;@bcn_aj;12
@tv3cat;@cupbarcelona;16
@xaviertrias;@ccooajtbcn;12
@jordicorominas;@bcnencomu;17
@xaviergonzalbez;@tv3cat;30
@rocsalafaixa;@davictuscat;24
@rocsalafaixa;@adacolau;63
@cervera_jess;@adacolau;25
@perejp;@tv3cat;24
@perejp;@bcnencomu;17
@perejp;@324cat;19
@perejp;@adacolau;20
@pconstclot;@clotencomu;17
@podem_cat;@josenoguerauab;19
@barnamaq;@adacolau;45
@arqueoleg;@bcnencomu;17
@rguezcheca;@adacolau;19
@joanvallve;@jaguimera;26
@danidl;@xaviertrias;15
@danidl;@montsetonda;15
@danidl;@upydbarcelon;13
@xaviertrias;@montsetonda;28
@xaviertrias;@upydbarcelon;13
@montsetonda;@upydbarcelon;13
@kaimaxi;@bcnencomu;14
@albertsc79;@tv3cat;25
@albertsc79;@bcnencomu;83
@verdadesofenden;@adacolau;43
@carmenchusalas;@nicolaualberto;20
@nicolaualberto;@s;14
@nicolaualberto;@albertofdezxbcn;47
@mafaldabronx;@bcnencomu;16
@mrenau;@ciu;15
@ciu;@;15
@ercbcn;@xaviertrias;53
@bcndecideix2015;@carinamejias;10
@bcndecideix2015;@cs_bcna;10
@cs_sants;@carinamejias;50
@cs_sants;@cs_bcna;23
@csgracia;@carinamejias;11
@csnoubarris;@carinamejias;18
@lfilella;@xaviertrias;16
@cs_bcna;@cclescorts;16
@reinasonia;@gisebcn;21
@reinasonia;@xaviertrias;24
@gisebcn;@xaviertrias;61
@angelamayneris;@xaviertrias;21
@angelamayneris;@bcn_bombers;16
@xaviertrias;@bcn_bombers;17
@joanvallve;@juliabrosa;37
@juliabrosa;@bcnencomu;39
@juliabrosa;@jaguimera;17
@joanvallve;@risquete;28
@risquete;@juliabrosa;28
@risquete;@bcnencomu;28
@florapla;@capgirembcn;12
@carinamejias;@pacosierral;320
@aldiacat;@jaumecollboni;11
@xaviertrias;@eisembel;12
@miquelangelraga;@xaviertrias;13
@rogervilalta;@joanvallve;15
@rogervilalta;@juliabrosa;15
@rogervilalta;@bcnencomu;15
@rogervilalta;@risquete;11
@iunida;@adacolau;15
@socialistes_esp;@jaumecollboni;11
@psoe;@ppopular;18
@jaumecollboni;@ppopular;13
@jaumecollboni;@albert_rivera;13
@epcatalunya;@jaumecollboni;11
@_empanado_;@seleniumsm;28
@jpuigcorbe;@junqueras;129
@jordicat3;@adacolau;17
@m_brokenleg;@adacolau;53
@m_brokenleg;@laksmiz;17
@adalil_jordi;@adacolau;69
@_quim;@eloibadia;22
@_quim;@bcnencomu;92
@adacolau;@jordigraupera;31
@kloutspain;@albertofdezxbcn;14
@cuartopoder;@adacolau;27
@cuartopoder;@manuelacarmena;27
@cuartopoder;@miguelmunoz86;27
@adacolau;@miguelmunoz86;31
@manuelacarmena;@miguelmunoz86;31
@jatirado;@albertofdezxbcn;15
@jatirado;@ppcatalunya;10
@btvnoticies;@mjlecha;30
@laksmiz;@pablo_iglesias_;57
@elperiodico;@bcnencomu;55
@rmrezrmon;@xavimarinetti;62
@rmrezrmon;@candeliano;92
@rmrezrmon;@bcnencomu;92
@xavimarinetti;@candeliano;72
@candeliano;@bcnencomu;232
@podemsantsbcn;@adacolau;28
@ciddavid;@carolainrc;10
@toret;@tv3cat;15
@bernatdedeu;@adacolau;86
@quinmanso;@adacolau;10
@adacolau;@publico_es;15
@canteros10;@rmrezrmon;57
@canteros10;@candeliano;64
@canteros10;@bcnencomu;64
@toret;@xaviertrias;30
@jaumecollboni;@lavanguardia;13
@jordi_fdez00;@adacolau;12
@canteros10;@xavimarinetti;34
@jordinador;@higiniaroig;17
@jordinador;@teresaforcadesf;17
@jordinador;@pconstituent;17
@jordinador;@adacolau;50
@higiniaroig;@teresaforcadesf;20
@higiniaroig;@pconstituent;19
@teresaforcadesf;@pconstituent;61
@municipalsbcn;@ignasi_planas;36
@adacolau;@ignasi_planas;10
@jmartinezraya;@vacp5;12
@jmartinezraya;@albertofdezxbcn;14
@jmartinezraya;@javiermulleras;12
@jmartinezraya;@javi_barrena;11
@jmartinezraya;@casanovamiriam;12
@jmartinezraya;@fran_garcia_o;12
@andres_cano42;@vacp5;14
@andres_cano42;@javiermulleras;12
@andres_cano42;@javi_barrena;12
@andres_cano42;@casanovamiriam;10
@andres_cano42;@fran_garcia_o;17
@vacp5;@javiermulleras;16
@vacp5;@javi_barrena;13
@vacp5;@casanovamiriam;16
@vacp5;@fran_garcia_o;13
@javiermulleras;@fran_garcia_o;13
@javi_barrena;@fran_garcia_o;10
@casanovamiriam;@fran_garcia_o;13
@bcnencomu;@carolainrc;74
@candeliano;@carinamejias;51
@candeliano;@odradek1;42
@carinamejias;@odradek1;43
@ejimenezcara;@andres_cano42;21
@ejimenezcara;@vacp5;16
@ejimenezcara;@fran_garcia_o;13
@ilpeducacio;@cupeducacio;19
@salvigrau72;@adacolau;77
@salvigrau72;@la_pah;67
@veroticasoler;@alfredbosch;25
@gardanuy_bcn;@bcn_comerc;11
@petrotsky;@adacolau;10
@adacolau;@mariadolorsa;22
@la_pah;@bcnencomu;65
@jaumeasens;@laiaortiz;31
@jaumeasens;@janetsanz;27
@dolorsmm;@ppcatalunya;15
@barbijaputa;@adacolau;85
@barbijaputa;@manuelacarmena;13
@barbijaputa;@m;49
@adacolau;@m;50
@siperono1;@salvadostv;35
@siperono1;@adacolau;229
@siperono1;@caninator;35
@salvadostv;@caninator;36
@adacolau;@caninator;49
@adacolau;@marianorajoy;16
@bcnencomu;@elbiri_oficial;25
@directe;@directe;30
@siemprepositifo;@salvigrau72;12
@siemprepositifo;@la_pah;12
@alfredbosch;@veroticaso;14
@ciu;@carlesagusti;13
@ciu;@mvidal80;10
@bcnencomu;@carlesagusti;13
@aliciascamacho;@elperiodico;16
@siemprepositifo;@cuscusbcn;12
@cuscusbcn;@salvigrau72;11
@cuscusbcn;@adacolau;16
@cuscusbcn;@la_pah;11
@nuriagbcn;@xaviertrias;41
@sylvilg;@directe;10
@sylvilg;@adacolau;18
@ppbarcelona_;@javi_barrena;17
@ppbarcelona_;@ppnoubarris;27
@ppbarcelona_;@copecatalunya;20
@javi_barrena;@ppnoubarris;23
@javi_barrena;@copecatalunya;19
@ppnoubarris;@copecatalunya;13
@wakefran;@canteros10;14
@wakefran;@rmrezrmon;21
@wakefran;@candeliano;21
@wakefran;@bcnencomu;21
@skossyreff;@ozeiyo;11
@skossyreff;@cuscusbcn;10
@skossyreff;@adacolau;22
@ozeiyo;@cuscusbcn;12
@francarrillog;@carinamejias;13
@ppbarcelona_;@mxandri73;12
@albertofdezxbcn;@radio4_rne;38
@ppbarcelona_;@catalunyaopina;32
@ppcatalunya;@catalunyaopina;26
@fsancos;@catalunyaopina;26
@ppbarcelona_;@nnggcat;22
@ppbarcelona_;@marcossanchezsi;29
@nnggcat;@marcossanchezsi;25
@nnggcat;@olladegrills;13
@marcossanchezsi;@olladegrills;13
@xaviertrias;@upydbarcelona;26
@montsetonda;@upydbarcelona;26
@wakefran;@xavimarinetti;20
@ppbarcelona_;@copell;11
@dololopez_;@copell;11
@raholaoficial;@catdiuprou;14
@teatrenacional;@ciu;11
@premsahistoria;@premsahistoria;11
@premsahistoria;@tonialba;23
@premsahistoria;@txearana;23
@premsahistoria;@alfredbosch;24
@tonialba;@txearana;15
@txearana;@alfredbosch;12
@albert_rivera;@cs_madrid;32
@cs_bcna;@cs_tarragona;23
@scencomun;@adacolau;10
@carmelojorda;@hermanntertsch;10
@hermanntertsch;@adacolau;122
@bcnencomu;@badajozencomun;23
@bcnencomu;@rosam_equo;12
@lluisbou;@elsingular;13
@lluisbou;@adacolau;13
@elsingular;@adacolau;165
@fernandoplaza1;@bcnencomu;11
@fernandoplaza1;@ahora_almeria;11
@bcnencomu;@ahora_almeria;26
@simon9barris;@capgirembcn;29
@pontaquez;@bcnencomu;12
@carinamejias;@cs_santandreu;187
@ccoo_bsm;@parctibidabo;12
@parctibidabo;@xaviertrias;15
@parctibidabo;@adacolau;10
@xaviertrias;@ramblabtv;11
@icvnoubarris;@janetsanz;10
@icvnoubarris;@carolainrc;10
@standreuencomu;@laiaortiz;132
@galapita;@stantoniencomu;10
@galapita;@cvellaencomu;18
@teknosocial;@adacolau;26
@cobas_;@adacolau;12
@adacolau;@8choa;13
@pscpolmunicip;@carmenandres_;11
@tercerainfo3i;@bcnencomu;21
@barea_julia;@cs_bcna;12
@podemosbp;@tamararpascual;11
@tamararpascual;@podem_bcn;13
@cdcbarcelona;@montsecantinmas;12
@xaviertrias;@bertacn;15
@xaviertrias;@montsecantinmas;18
@fernand62640787;@hermanntertsch;31
@fernand62640787;@adacolau;31
@cris_segui_;@adacolau;143
@er_richal;@adacolau;21
@ercbcn;@avancem;15
@ercbcn;@catalunyas;13
@movesquerres;@avancem;16
@movesquerres;@catalunyas;14
@bcnciutatoberta;@avancem;16
@bcnciutatoberta;@catalunyas;14
@avancem;@catalunyas;14
@psc_santmarti;@sanchezcastejon;15
@psc_santmarti;@jaumecollboni;24
@sanchezcastejon;@carmenandres;13
@jaumecollboni;@carmenandres;13
@oskittar;@candeliano;15
@oskittar;@bcnencomu;15
@mrovira;@capgirembcn;191
@lourdesmunoz;@jaumecollboni;12
@ernestmaragall;@santilapeira;18
@santilapeira;@jpuigcorbe;14
@elpicasoques;@bcnencomu;19
@bcnencomu;@tatipindado;11
@bcnencomu;@enrikuspf;14
@tatipindado;@enrikuspf;12
@tatipindado;@marionaferr;12
@tatipindado;@toret;12
@enrikuspf;@marionaferr;12
@enrikuspf;@toret;12
@marionaferr;@toret;12
@partidos_pirata;@piratesbcn;13
@partidos_pirata;@capgirembcn;17
@partidos_pirata;@partit_pirata;30
@piratesbcn;@capgirembcn;23
@piratesbcn;@partit_pirata;15
@capgirembcn;@partit_pirata;32
@jscbcn;@sanchezcastejon;10
@cs_ciutat_vella;@layetano10;12
@cs_bcna;@layetano10;15
@layetano10;@ypsym;13
@podembadalona;@bcnencomu;101
@david_escude;@dmodol_urbarch;14
@s;@popularsgracia;50
@pepo_bcn;@sanchezcastejon;17
@pscnoubarris;@psoe;14
@luismigumu;@jaumecollboni;11
@luismigumu;@pscbarcelona;21
@municipalscat;@avancemcat;19
@municipalscat;@ercbcn;15
@discapacitatpsc;@sanchezcastejon;16
@cristina_sc81;@sanchezcastejon;16
@discapacitatpsc;@carmenandres_;13
@isagiralt;@acolom_;13
@victormar11;@societatcc;24
@victormar11;@andres_cano42;43
@victormar11;@albertofdezxbcn;44
@victormar11;@girautaoficial;34
@victormar11;@delmoralo;29
@societatcc;@andres_cano42;26
@societatcc;@albertofdezxbcn;127
@jatirado;@girautaoficial;11
@girautaoficial;@delmoralo;46
@324cat;@jaumecollboni;24
@angelsmcastells;@catalunyaplural;15
@joseavel1;@adacolau;43
@labalanca;@mvidal80;14
@europapsc;@jaumecollboni;10
@pepo_bcn;@carmenandres_;10
@gemmagarfuertes;@jaumecollboni;10
@lourdesmunoz;@sanchezcastejon;11
@neusbonet;@carmenandres_;17
@neusbonet;@jaumecollboni;18
@psoe;@antgalan;22
@antgalan;@jaumecollboni;22
@rockdirecto;@angelsmcastells;10
@rockdirecto;@adacolau;11
@rockdirecto;@catalunyaplural;10
@rockdirecto;@nquinei;10
@angelsmcastells;@quimesbert;11
@angelsmcastells;@ferrersquim;11
@angelsmcastells;@nquinei;12
@quimesbert;@adacolau;11
@quimesbert;@catalunyaplural;11
@quimesbert;@ferrersquim;10
@quimesbert;@nquinei;11
@adacolau;@ferrersquim;11
@adacolau;@nquinei;12
@catalunyaplural;@ferrersquim;11
@catalunyaplural;@nquinei;12
@ferrersquim;@nquinei;11
@amesnovo;@compostelaberta;28
@amesnovo;@mareatlantica;21
@amesnovo;@bcnencomu;30
@compostelaberta;@mareatlantica;21
@compostelaberta;@bcnencomu;26
@jaumecollboni;@psc_hg;16
@aiguaesvida;@bcnencomu;31
@gafas_y_reloj;@adacolau;123
@xaviertrias;@tmbinfo;19
@francisrubiogme;@carinamejias;37
@francisrubiogme;@albert_rivera;14
@caposalva;@begonavillacis;11
@caposalva;@albert_rivera;12
@caposalva;@carinamejias;24
@fagc_catalunya;@cupbarcelona;29
@elsingular;@herrerajoan;76
@josepjover;@capgirembcn;20
@josepjover;@partit_pirata;14
@sombtv;@bcnencomu;14
@pscbarcelona;@j;10
@maribelgarcial2;@pscbarcelona;13
@david_escude;@sanchezcastejon;13
@avancemcat;@ernestmaragall;15
@podemdsantmarti;@rusineta;15
@rusineta;@ahorapodemos;19
@rusineta;@podem_bcn;19
@cslescorts;@yagoalonsobcn;23
@csnoubarris;@deborasanchezcs;18
@deborasanchezcs;@carinamejias;18
@rogermartin1974;@adacolau;49
@_isaacrosa;@adacolau;25
@pablo_iglesias_;@albert_rivera;147
@3eses;@bcnencomu;50
@3eses;@adacolau;17
@_juanli;@bcnencomu;37
@ierrejon;@bcnencomu;881
@aliciascamacho;@enricmillo;20
@albertofdezxbcn;@enricmillo;52
@toniperaba;@adacolau;53
@albert_rivera;@soniasi02;34
@bcnencomu;@robertoherreros;16
@miotroyo2parte;@adacolau;18
@jrpegov;@rusineta;13
@jrpegov;@ahorapodemos;13
@jrpegov;@podem_bcn;13
@cdcsarriastgerv;@cdcbarcelona;12
@fernandoplaza1;@s;12
@s;@ahora_almeria;14
@mangelsoro;@ercbcn;10
@ercbcn;@mes_bcn;39
@mes_bcn;@bcnciutatoberta;29
@andrewfunkspain;@tmb_barcelona;10
@eugenirodriguez;@laia_serra_;14
@jaumecollboni;@nucarmona;35
@psoe;@ahorapodemos;11
@ppopular;@ahorapodemos;12
@ppopular;@bcnencomu;10
@municipalsbcn;@cs_bcna;11
@arapolitica;@diariara;13
@ferranantaquera;@socialistes_cat;13
@ferranantaquera;@miqueliceta;13
@ferranantaquera;@jaumecollboni;13
@ferranantaquera;@sanchezcastejon;13
@socialistes_cat;@miqueliceta;39
@miqueliceta;@sanchezcastejon;25
@angelstomasgonz;@bcnencomu;59
@psc_santmarti;@david_escude;11
@francisrubiogme;@soniasi02;22
@carinamejias;@victormar11;33
@carinamejias;@sextanochetv;52
@victormar11;@albert_rivera;33
@victormar11;@ciudadanoscs;29
@albert_rivera;@sextanochetv;11
@sextanochetv;@ciudadanoscs;15
@victormar11;@begonavillacis;27
@albert_rivera;@girautaoficial;61
@albert_rivera;@delmoralo;42
@sextanochetv;@begonavillacis;14
@ciudadanoscs;@girautaoficial;38
@ciudadanoscs;@delmoralo;33
@girautaoficial;@carinamejias;105
@girautaoficial;@begonavillacis;35
@carinamejias;@delmoralo;69
@begonavillacis;@delmoralo;32
@carinamejias;@cronicaglobal;21
@anagarridoramos;@adacolau;279
@xtomas;@ciu;18
@xtomas;@bcnencomu;13
@santidemajo;@pscbarcelona;32
@bcnencomu;@pscbarcelona;64
@ercbcn;@jercbcn;16
@quimarrufat;@mjlecha;10
@voz_populi;@albertofdezxbcn;17
@cslescorts;@soniasi02;43
@cslescorts;@marilenbarcelo;43
@toni_usa;@adacolau;11
@feministesbcn;@catnoalttip;10
@martinhonoriega;@xulioferreiro;11
@martinhonoriega;@pcandocia;10
@martinhonoriega;@amesnovo;10
@martinhonoriega;@compostelaberta;23
@xulioferreiro;@pcandocia;12
@xulioferreiro;@amesnovo;12
@xulioferreiro;@compostelaberta;12
@pcandocia;@amesnovo;12
@pcandocia;@compostelaberta;12
@bcnencomu;@zaragozaencomun;21
@carlosprietogo;@pscbarcelona;22
@mercedes1860;@adacolau;32
@aldiacat;@ppbarcelona_;49
@higiniaroig;@mjlecha;44
@nenabrisel;@ciudadanoscs;11
@pepmariavila;@adacolau;13
@lolapodemoseu;@lolapodemos;12
@jordimvila;@bcnencomu;41
@vacp5;@ppbarcelona_;11
@isaranjuez;@iaioflautas;13
